Frame;Time;HeadPosition_x;HeadPosition_y;HeadPosition_z;HeadRotation_x;HeadRotation_y;HeadRotation_z;HandDetected;HighConfidence;HandPosition_x;HandPosition_y;HandPosition_z;HandRotation_x;HandRotation_y;HandRotation_z;HandVelocity_x;HandVelocity_y;HandVelocity_z;WristTwist;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;GrabIdentifier;MovedCorrectly
81055;51,66099;-0,0295;0,9265;0,0100;17,7526;19,1659;3,6225;True;True;0,2505;0,7394;0,2516;5,4118;72,3044;320,3827;-0,4960;0,1488;0,3430;161,1915;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;fe6dcbe0-af94-4c71-aaa5-ae62d4113b7e;False;
81060;51,72099;-0,0293;0,9267;0,0092;17,8006;18,9633;2,7835;True;True;0,1850;0,7451;0,2587;13,6646;59,0289;308,6788;-1,4036;-0,1420;-0,1526;151,8943;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;fe6dcbe0-af94-4c71-aaa5-ae62d4113b7e;False;
81065;51,80099;-0,0295;0,9274;0,0094;17,4539;18,8984;2,3724;True;True;0,1486;0,7210;0,2899;24,6868;43,2038;308,1753;-0,4412;-0,3144;0,4354;147,8147;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;fe6dcbe0-af94-4c71-aaa5-ae62d4113b7e;False;
81070;51,861;-0,0313;0,9268;0,0103;17,5859;18,9876;2,4036;True;True;0,1143;0,6806;0,2870;16,6637;50,2167;332,9446;-0,5372;-0,7431;0,0482;-147,7240;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81080;52,001;-0,0341;0,9251;0,0123;18,0109;19,5005;3,8957;True;True;0,2054;0,6560;0,2969;15,3599;58,1108;6,2588;1,5005;-0,9094;0,1279;-148,6252;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81090;52,141;-0,0325;0,9257;0,0123;17,6897;20,0705;5,0639;True;True;0,3001;0,6512;0,2730;12,9426;92,5013;356,7180;0,7702;-0,1773;0,3376;162,4633;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
81100;52,28101;-0,0286;0,9286;0,0111;16,3739;20,6623;5,0646;True;True;0,2899;0,6708;0,2361;1,9738;111,9506;1,8055;-0,1763;0,1976;0,2769;174,0802;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81110;52,42101;-0,0251;0,9292;0,0100;16,4380;20,4971;3,7765;True;True;0,2562;0,7052;0,2765;11,8256;96,2142;341,6136;-0,2191;0,1802;0,1456;160,1030;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;78788ec5-ef06-4db3-9d94-254394ad811e;False;
81120;52,56101;-0,0260;0,9304;0,0080;16,1281;20,1017;2,7235;True;True;0,1473;0,7201;0,2853;18,0291;68,8769;322,8671;-0,9590;0,1079;-0,4873;145,4848;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;78788ec5-ef06-4db3-9d94-254394ad811e;False;
81125;52,62101;-0,0280;0,9307;0,0082;15,8546;19,9650;2,7580;True;True;0,1289;0,6958;0,2968;18,0603;61,7845;327,2700;-0,3943;-0,5184;0,3210;-150,2438;True;False;False;1,0000;1,0000;0,9514;0,7644;0,0000;0,0000;0,0000;0,0000;78788ec5-ef06-4db3-9d94-254394ad811e;False;
81130;52,70102;-0,0305;0,9303;0,0094;15,7817;19,8004;3,0050;True;True;0,1340;0,6845;0,2932;19,9090;52,8598;340,4141;0,1241;-0,0913;-0,0686;-149,7520;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81140;52,84102;-0,0338;0,9296;0,0104;15,9421;18,8440;3,9626;True;True;0,2312;0,6612;0,2933;23,3323;51,4011;351,7065;0,5288;0,0211;-0,0826;-141,5898;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
81145;52,90102;-0,0333;0,9305;0,0102;15,4971;18,9830;3,9181;True;True;0,2660;0,6519;0,2941;19,2775;60,3312;351,3228;0,5184;-0,1644;-0,3976;-145,8573;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81150;52,98102;-0,0317;0,9307;0,0097;15,3416;19,5280;3,6979;True;True;0,2970;0,6321;0,3100;13,5482;78,0898;351,8549;0,5998;-0,3065;0,6011;154,7694;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81155;53,04102;-0,0302;0,9307;0,0086;15,5043;20,0018;3,5576;True;True;0,2902;0,6435;0,2733;16,0835;91,2351;353,0809;-0,0964;0,2069;-0,1340;160,2893;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81165;53,18103;-0,0303;0,9311;0,0089;15,2021;19,0662;1,8571;True;True;0,2719;0,6698;0,2945;5,1771;108,0964;352,6008;-0,0195;0,1008;0,2138;-150,1288;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81175;53,32103;-0,0315;0,9311;0,0064;15,6128;19,3716;2,2389;True;True;0,2356;0,7124;0,2809;17,8219;78,8574;323,3396;-0,5211;0,2830;-0,2788;152,4043;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81185;53,46103;-0,0354;0,9318;0,0064;15,2225;18,3091;2,4448;True;True;0,2378;0,7339;0,2698;17,2264;75,0597;325,4592;0,0901;-0,0402;0,0280;154,0990;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81195;53,60104;-0,0349;0,9314;0,0067;15,3694;19,1444;3,2224;True;True;0,2358;0,7357;0,2721;11,7791;74,2153;324,9474;0,0222;-0,0400;-0,0035;150,7144;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81205;53,74104;-0,0347;0,9299;0,0081;15,8486;19,3748;3,5218;True;True;0,2375;0,6984;0,2302;17,1480;88,3565;1,0409;0,3342;-0,2968;0,1008;169,3163;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81210;53,80104;-0,0342;0,9299;0,0087;15,7090;19,4816;3,6530;True;True;0,2405;0,6671;0,2250;357,8435;95,7603;8,4652;-0,4786;-0,0524;0,0871;-173,7190;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81215;53,88104;-0,0339;0,9298;0,0089;15,7472;19,1611;3,5769;True;True;0,2429;0,6790;0,2226;351,4279;94,4314;10,5928;0,0893;0,1106;-0,1317;-177,1842;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81220;53,94104;-0,0330;0,9301;0,0081;15,6895;19,2170;3,2466;True;True;0,2399;0,6994;0,2185;4,7427;96,8667;4,0447;-0,1787;0,4087;0,0610;-176,2995;True;False;False;1,0000;1,0000;0,9723;0,7629;0,0000;0,0000;0,0000;0,0000;8e6fb907-054c-47a0-bfb9-a9060dbfd402;False;
81225;54,02105;-0,0322;0,9307;0,0072;15,5507;19,3864;3,1361;True;True;0,2189;0,7362;0,2353;22,3399;94,0770;353,3747;0,1575;-0,0570;0,2486;-176,6013;True;False;False;1,0000;0,9568;0,8595;0,6991;0,0000;0,0000;0,0000;0,0000;8e6fb907-054c-47a0-bfb9-a9060dbfd402;False;
81230;54,08105;-0,0319;0,9311;0,0062;15,5014;19,4812;2,8298;True;True;0,2144;0,7406;0,2738;21,7623;77,3531;334,8540;-0,5123;0,3342;0,8188;169,3736;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;8e6fb907-054c-47a0-bfb9-a9060dbfd402;False;
81235;54,16105;-0,0316;0,9315;0,0058;15,3182;19,4877;2,3706;True;True;0,1652;0,7463;0,2793;18,1968;61,8520;325,3043;-0,8401;-0,0380;-0,1085;161,4596;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;8e6fb907-054c-47a0-bfb9-a9060dbfd402;False;
81240;54,22105;-0,0321;0,9316;0,0064;15,3135;19,1021;2,3918;True;True;0,1121;0,7389;0,2813;23,1309;46,6696;321,1923;-0,5122;-0,4393;0,1537;-157,1161;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;8e6fb907-054c-47a0-bfb9-a9060dbfd402;False;
81245;54,30105;-0,0346;0,9309;0,0073;15,4600;18,7395;2,4101;True;True;0,0881;0,7161;0,2748;21,6286;43,8830;336,7115;-0,1128;-0,1321;0,0946;-154,7156;True;False;False;0,9174;0,8578;0,7573;0,7160;0,0000;0,0000;0,0000;0,0000;8e6fb907-054c-47a0-bfb9-a9060dbfd402;False;
81250;54,36105;-0,0371;0,9304;0,0087;15,5948;18,4948;2,8329;True;True;0,1210;0,6980;0,2797;21,9243;47,2092;355,7803;0,8153;-0,5035;0,3687;-155,4376;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81260;54,50106;-0,0381;0,9296;0,0105;15,8007;17,7396;3,6258;True;True;0,1892;0,6617;0,2791;9,6887;65,2635;0,2840;0,3474;0,0590;-0,2319;-165,2933;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
81270;54,64106;-0,0347;0,9308;0,0102;15,3852;17,8547;3,3788;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;-9,1909;-33,6619;-13,3237;-161,4912;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81280;54,78106;-0,0316;0,9309;0,0089;15,7728;17,9893;2,2705;True;True;0,1746;0,7180;0,3012;13,1801;63,6877;323,9796;-0,4011;0,5204;-0,1993;156,8939;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81290;54,92107;-0,0322;0,9314;0,0074;15,5887;18,2302;2,0289;True;True;0,0851;0,7139;0,2888;14,5201;42,1236;319,9205;-0,2949;-0,3960;0,0414;-151,8737;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81300;55,06107;-0,0364;0,9308;0,0092;15,6319;17,7918;2,5355;True;True;0,1037;0,6839;0,2712;22,4019;45,4436;4,1506;0,4144;-0,1228;0,0233;-155,2803;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81305;55,12107;-0,0374;0,9303;0,0105;15,7239;17,2925;3,2686;True;True;0,1493;0,6619;0,2631;20,9485;55,9689;359,2839;0,8883;-0,5602;-0,1361;-152,5686;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81310;55,20107;-0,0366;0,9298;0,0105;15,9667;16,9840;3,4461;True;True;0,1717;0,6658;0,2262;16,6231;66,8471;5,8389;0,1474;0,0336;-0,2745;-157,6262;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81315;55,26107;-0,0345;0,9301;0,0096;15,9401;17,2764;3,5110;True;True;0,1836;0,6594;0,2268;7,8207;69,2339;7,0466;0,1109;-0,0799;0,2381;-163,0590;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;374f129c-0a90-4279-82d8-cca4330fc064;False;
81320;55,34108;-0,0327;0,9309;0,0102;15,6014;17,2230;3,2206;True;True;0,1859;0,6616;0,2330;9,7875;65,6289;352,1601;-0,0648;0,2004;0,0218;-162,4422;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;374f129c-0a90-4279-82d8-cca4330fc064;False;
81325;55,40108;-0,0317;0,9306;0,0101;15,8999;17,1405;2,7527;True;True;0,1696;0,6931;0,2493;22,6974;65,6640;334,9862;-0,3725;0,4443;0,3781;-163,6150;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;374f129c-0a90-4279-82d8-cca4330fc064;False;
81330;55,48108;-0,0315;0,9307;0,0092;15,8786;17,1317;2,3416;True;True;0,1405;0,7261;0,2604;21,1489;55,4540;321,6169;-0,3153;0,1347;0,0565;-164,6366;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;374f129c-0a90-4279-82d8-cca4330fc064;False;
81335;55,54108;-0,0317;0,9314;0,0083;15,6646;17,1575;2,0660;True;True;0,1045;0,7321;0,2669;18,7009;47,8029;317,8160;-0,6523;0,0400;0,2740;-163,1079;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;374f129c-0a90-4279-82d8-cca4330fc064;False;
81345;55,68108;-0,0365;0,9320;0,0080;15,1481;16,8660;2,0389;True;True;0,0753;0,6983;0,2726;30,1360;42,3384;350,1136;0,3440;-0,2097;-0,1132;-158,0485;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81355;55,82109;-0,0400;0,9319;0,0092;14,9237;16,0480;2,8921;True;True;0,1298;0,6538;0,2803;11,9154;73,1095;2,2575;0,3960;-0,8752;-0,0624;-162,2927;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
81365;55,96109;-0,0377;0,9330;0,0094;14,4097;15,9538;2,5850;True;True;0,1348;0,6595;0,2824;8,8681;87,4643;356,1167;-0,2452;0,1447;-0,0357;-170,9992;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81375;56,10109;-0,0355;0,9336;0,0079;14,4748;15,8759;1,8042;True;True;0,1294;0,7137;0,3058;16,3453;68,6100;330,7718;-0,2274;0,2015;-0,3754;-162,9529;True;False;False;1,0000;1,0000;1,0000;0,6848;0,0000;0,0000;0,0000;0,0000;99690b9b-6e7c-493c-889d-bb20a44eab34;False;
81385;56,2411;-0,0360;0,9352;0,0054;13,8143;16,3556;1,3503;True;True;0,0651;0,7231;0,2998;11,4857;47,3762;318,1931;-0,0836;-0,2144;-0,0647;-148,0951;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;99690b9b-6e7c-493c-889d-bb20a44eab34;False;
81390;56,3011;-0,0386;0,9350;0,0056;13,5932;16,2704;1,4574;True;True;0,0607;0,6960;0,2898;14,2497;45,6392;336,0377;-0,0558;-0,4498;-0,0304;-153,3251;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81395;56,3811;-0,0404;0,9346;0,0073;13,5369;16,0161;2,3665;True;True;0,0847;0,6829;0,2878;14,5458;50,0947;354,1012;0,3982;-0,1535;-0,0361;-159,1344;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81405;56,5211;-0,0397;0,9331;0,0079;14,1970;16,3937;2,8380;True;True;0,1573;0,6651;0,2688;10,9384;72,5945;356,8064;0,1372;0,0836;-0,2362;-169,6045;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
81410;56,5811;-0,0391;0,9343;0,0069;13,6843;16,7270;2,8189;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;-8,3453;-33,1932;-13,3570;-172,3456;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81415;56,66111;-0,0380;0,9351;0,0061;13,2891;16,8078;2,7191;True;True;0,0000;0,0000;0,0000;0,0000;90,0000;0,0000;0,0000;0,0000;0,0000;-155,4350;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81420;56,72111;-0,0361;0,9360;0,0051;13,1536;16,9381;2,3245;True;True;0,1876;0,7136;0,2870;2,6629;91,7569;351,0601;0,5229;0,1796;0,5760;-151,3531;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81425;56,80111;-0,0342;0,9364;0,0039;13,1773;17,2986;1,6451;True;True;0,1647;0,7430;0,2973;13,8163;74,6238;332,0284;-0,4263;0,3153;-0,0875;-159,6573;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d1e916a9-1e1f-44a1-80df-afb6d404e5f6;False;
81430;56,86111;-0,0336;0,9366;0,0030;13,1771;17,6155;1,3576;True;True;0,1189;0,7510;0,2927;14,8283;60,9024;323,1312;-0,5659;-0,0478;0,1143;-157,4986;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;d1e916a9-1e1f-44a1-80df-afb6d404e5f6;False;
81440;57,00111;-0,0360;0,9337;0,0065;14,1590;17,7539;2,1362;True;True;0,0867;0,6964;0,2732;19,0405;49,9689;334,6339;0,1503;-0,4192;-0,4752;-155,5132;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81450;57,14112;-0,0344;0,9269;0,0133;16,9289;19,7088;4,3914;True;True;0,1923;0,6266;0,2556;16,7142;62,4150;354,0732;0,8286;-0,3712;-0,0747;-152,4515;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81460;57,28112;-0,0285;0,9246;0,0140;17,9664;21,5143;5,5146;True;True;0,2726;0,6318;0,1941;12,6087;92,8716;353,8677;0,3110;-0,0667;-0,0374;-161,8305;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
81470;57,42112;-0,0233;0,9297;0,0095;15,8897;22,0349;4,3309;True;True;0,2935;0,6697;0,1956;4,2636;101,7679;348,5571;-0,2811;0,2820;0,2577;165,5717;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;c59ac881-88c1-494c-98ac-496118c4b16b;False;
81480;57,56113;-0,0227;0,9334;0,0052;14,4256;21,5416;2,4675;True;True;0,2416;0,7274;0,2463;7,2643;81,1388;328,2885;-0,9601;0,3438;0,1924;155,2171;True;False;False;1,0000;1,0000;1,0000;0,8139;0,0000;0,0000;0,0000;0,0000;c59ac881-88c1-494c-98ac-496118c4b16b;False;
81485;57,62113;-0,0246;0,9343;0,0047;13,9811;20,8731;1,9945;True;True;0,1922;0,7387;0,2806;5,3123;67,6201;320,0049;-1,0260;0,2772;0,3243;150,6517;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;c59ac881-88c1-494c-98ac-496118c4b16b;False;
81490;57,70113;-0,0273;0,9337;0,0057;14,2851;20,2757;2,2432;True;True;0,1124;0,7305;0,2706;14,3977;55,4156;315,0584;-0,6553;-0,0461;-0,0364;-149,5697;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;c59ac881-88c1-494c-98ac-496118c4b16b;False;
81500;57,84113;-0,0346;0,9285;0,0115;16,1509;19,3709;3,6392;True;True;0,1031;0,6707;0,2639;21,0255;50,4064;343,7978;0,4068;-0,1992;-0,0938;-156,2688;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81505;57,90113;-0,0368;0,9266;0,0138;16,8774;19,4114;5,1527;True;True;0,1467;0,6488;0,2499;11,8595;57,5340;353,5012;1,0615;-0,6598;-0,2579;-157,5932;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
81510;57,98114;-0,0376;0,9265;0,0147;16,7735;19,2476;5,8782;True;True;0,2231;0,6238;0,2461;13,8586;66,9809;349,0648;1,2360;-0,5963;0,3267;-156,0105;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81515;58,04114;-0,0372;0,9281;0,0130;16,2485;19,1014;5,7624;True;True;0,2754;0,6368;0,2002;13,7409;80,1985;344,4892;0,5587;0,3790;-1,1511;-152,2666;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81525;58,18114;-0,0342;0,9329;0,0078;14,2298;19,6350;5,5843;True;True;0,3158;0,6633;0,1973;6,1345;102,1247;345,1438;-0,5688;0,6168;-0,0844;159,0050;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81535;58,32114;-0,0320;0,9359;0,0047;13,0706;19,6148;4,3769;True;True;0,2788;0,7104;0,2499;5,4764;91,9691;339,0241;-0,7516;0,3542;0,6097;161,6779;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;72735bdd-989c-48c7-af92-36c86a159719;False;
81545;58,46115;-0,0350;0,9365;0,0046;12,8846;18,5535;3,2487;True;True;0,1679;0,7402;0,2859;359,7686;66,4526;324,4365;-1,2506;0,2465;-0,0849;151,8199;True;False;False;1,0000;1,0000;1,0000;1,0000;0,0000;0,0000;0,0000;0,0000;72735bdd-989c-48c7-af92-36c86a159719;False;
81555;58,60115;-0,0394;0,9345;0,0068;13,6628;17,6872;3,7381;True;True;0,0778;0,6938;0,2857;15,7554;55,1344;335,3181;-0,2322;-0,6226;-0,1473;-156,0683;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81565;58,74115;-0,0428;0,9320;0,0097;14,4259;17,5227;4,9051;True;True;0,1184;0,6612;0,2568;12,5672;58,9065;356,4289;0,3891;-0,2208;-0,2900;-160,0830;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;True;
81575;58,88116;-0,0424;0,9315;0,0096;14,4334;17,8730;5,2998;True;True;0,2166;0,6255;0,2496;8,5203;85,7229;350,4445;0,7150;-0,3419;-0,1341;-162,4142;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81580;58,94116;-0,0423;0,9327;0,0089;13,8924;17,7714;5,4012;True;True;0,2325;0,6458;0,2153;9,4326;93,7594;347,5279;0,0676;0,4297;-0,1651;163,2360;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
81585;59,02116;-0,0411;0,9338;0,0081;13,5517;17,7382;5,2328;True;True;0,2484;0,6547;0,2354;2,3021;98,6326;348,4698;0,0042;0,3560;0,0361;163,0211;False;False;False;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;False;
